"export-plot data (NetLogo 6.0.1)"
"lupus.nlogo"
"04/29/2018 22:22:01:054 -0400"

"MODEL SETTINGS"
"bcell-lifetime","autoreactive-eating-time","bcell-spawn-rate","tcell-spawn-rate","dcell-lifetime","antigen-lifetime","antibody-lifetime","body-cell-spawn-rate","dcell-spawn-rate","autoantibody-eating-time","tcell-lifetime","has-predisposition?","nucleic-antigen-per-cell","antibody-production-time","num-dcells","anifrolumab-amount","anifrolumab-cycle-length","num-tcells","num-bcells","anifrolumab-lifetime","cell-growth-rate","base-cell-death-rate"
"100","4","32","32","100","50","50","3","32","5","100","true","3","3","1","100","300","1","1","100","15","27"

"""Infamation Respose"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","11600","0","82.5","true","""Nucleic Antigens""","false","2"

"pen name","pen down?","mode","interval","color","x"
"""Nucleic Antigens""","true","0","1","105","10143"
"""Matured Dcells""","true","0","1","64","10143"

"""Nucleic Antigens""",,,,"""Matured Dcells"""
"x","y","color","pen down?","x","y","color","pen down?"
"173","0","105","true","173","1","64","true"
"174","0","105","true","174","1","64","true"
"175","0","105","true","175","1","64","true"
"176","0","105","true","176","1","64","true"
"177","0","105","true","177","1","64","true"
"178","0","105","true","178","1","64","true"
"179","0","105","true","179","1","64","true"
"180","0","105","true","180","1","64","true"
"181","0","105","true","181","1","64","true"
"182","0","105","true","182","2","64","true"
"183","0","105","true","183","2","64","true"
"184","0","105","true","184","2","64","true"
"185","0","105","true","185","2","64","true"
"186","0","105","true","186","2","64","true"
"187","0","105","true","187","2","64","true"
"188","0","105","true","188","2","64","true"
"189","0","105","true","189","2","64","true"
"190","0","105","true","190","2","64","true"
"191","0","105","true","191","2","64","true"
"192","0","105","true","192","2","64","true"
"193","0","105","true","193","2","64","true"
"194","0","105","true","194","2","64","true"
"195","0","105","true","195","2","64","true"
"196","0","105","true","196","2","64","true"
"197","0","105","true","197","2","64","true"
"198","0","105","true","198","2","64","true"
"199","0","105","true","199","2","64","true"
"200","0","105","true","200","2","64","true"
"201","0","105","true","201","2","64","true"
"202","0","105","true","202","2","64","true"
"203","0","105","true","203","2","64","true"
"204","0","105","true","204","2","64","true"
"205","0","105","true","205","2","64","true"
"206","0","105","true","206","2","64","true"
"207","0","105","true","207","2","64","true"
"208","1","105","true","208","2","64","true"
"209","1","105","true","209","2","64","true"
"210","2","105","true","210","2","64","true"
"211","2","105","true","211","2","64","true"
"212","3","105","true","212","2","64","true"
"213","2","105","true","213","2","64","true"
"214","2","105","true","214","2","64","true"
"215","2","105","true","215","2","64","true"
"216","2","105","true","216","2","64","true"
"217","2","105","true","217","2","64","true"
"218","2","105","true","218","2","64","true"
"219","2","105","true","219","2","64","true"
"220","2","105","true","220","2","64","true"
"221","2","105","true","221","2","64","true"
"222","5","105","true","222","2","64","true"
"223","5","105","true","223","2","64","true"
"224","5","105","true","224","2","64","true"
"225","4","105","true","225","2","64","true"
"226","4","105","true","226","2","64","true"
"227","4","105","true","227","2","64","true"
"228","4","105","true","228","2","64","true"
"229","4","105","true","229","2","64","true"
"230","4","105","true","230","2","64","true"
"231","4","105","true","231","2","64","true"
"232","4","105","true","232","2","64","true"
"233","5","105","true","233","2","64","true"
"234","7","105","true","234","2","64","true"
"235","7","105","true","235","2","64","true"
"236","5","105","true","236","2","64","true"
"237","4","105","true","237","2","64","true"
"238","4","105","true","238","2","64","true"
"239","4","105","true","239","2","64","true"
"240","5","105","true","240","2","64","true"
"241","6","105","true","241","2","64","true"
"242","6","105","true","242","2","64","true"
"243","5","105","true","243","2","64","true"
"244","4","105","true","244","2","64","true"
"245","4","105","true","245","2","64","true"
"246","4","105","true","246","2","64","true"
"247","5","105","true","247","2","64","true"
"248","5","105","true","248","2","64","true"
"249","5","105","true","249","2","64","true"
"250","5","105","true","250","2","64","true"
"251","5","105","true","251","2","64","true"
"252","5","105","true","252","2","64","true"
"253","5","105","true","253","2","64","true"
"254","5","105","true","254","2","64","true"
"255","5","105","true","255","2","64","true"
"256","5","105","true","256","2","64","true"
"257","7","105","true","257","2","64","true"
"258","6","105","true","258","2","64","true"
"259","6","105","true","259","2","64","true"
"260","5","105","true","260","2","64","true"
"261","6","105","true","261","2","64","true"
"262","6","105","true","262","2","64","true"
"263","6","105","true","263","2","64","true"
"264","8","105","true","264","2","64","true"
"265","8","105","true","265","2","64","true"
"266","8","105","true","266","2","64","true"
"267","8","105","true","267","2","64","true"
"268","11","105","true","268","1","64","true"
"269","10","105","true","269","1","64","true"
"270","7","105","true","270","1","64","true"
"271","7","105","true","271","1","64","true"
"272","6","105","true","272","1","64","true"
"273","5","105","true","273","1","64","true"
"274","5","105","true","274","1","64","true"
"275","3","105","true","275","1","64","true"
"276","3","105","true","276","1","64","true"
"277","3","105","true","277","1","64","true"
"278","5","105","true","278","1","64","true"
"279","5","105","true","279","1","64","true"
"280","5","105","true","280","1","64","true"
"281","5","105","true","281","1","64","true"
"282","5","105","true","282","1","64","true"
"283","7","105","true","283","0","64","true"
"284","5","105","true","284","0","64","true"
"285","4","105","true","285","0","64","true"
"286","3","105","true","286","0","64","true"
"287","3","105","true","287","0","64","true"
"288","3","105","true","288","0","64","true"
"289","3","105","true","289","0","64","true"
"290","3","105","true","290","0","64","true"
"291","3","105","true","291","0","64","true"
"292","4","105","true","292","0","64","true"
"293","6","105","true","293","0","64","true"
"294","6","105","true","294","0","64","true"
"295","6","105","true","295","0","64","true"
"296","6","105","true","296","0","64","true"
"297","6","105","true","297","0","64","true"
"298","6","105","true","298","0","64","true"
"299","5","105","true","299","0","64","true"
"300","5","105","true","300","0","64","true"
"301","5","105","true","301","0","64","true"
"302","5","105","true","302","0","64","true"
"303","5","105","true","303","0","64","true"
"304","5","105","true","304","0","64","true"
"305","5","105","true","305","0","64","true"
"306","5","105","true","306","0","64","true"
"307","5","105","true","307","0","64","true"
"308","7","105","true","308","0","64","true"
"309","7","105","true","309","0","64","true"
"310","7","105","true","310","0","64","true"
"311","7","105","true","311","0","64","true"
"312","9","105","true","312","0","64","true"
"313","9","105","true","313","0","64","true"
"314","11","105","true","314","0","64","true"
"315","10","105","true","315","0","64","true"
"316","12","105","true","316","0","64","true"
"317","12","105","true","317","0","64","true"
"318","12","105","true","318","0","64","true"
"319","13","105","true","319","0","64","true"
"320","12","105","true","320","0","64","true"
"321","11","105","true","321","0","64","true"
"322","11","105","true","322","0","64","true"
"323","9","105","true","323","0","64","true"
"324","9","105","true","324","0","64","true"
"325","10","105","true","325","0","64","true"
"326","13","105","true","326","0","64","true"
"327","13","105","true","327","0","64","true"
"328","14","105","true","328","0","64","true"
"329","14","105","true","329","1","64","true"
"330","14","105","true","330","1","64","true"
"331","14","105","true","331","1","64","true"
"332","14","105","true","332","1","64","true"
"333","13","105","true","333","1","64","true"
"334","15","105","true","334","1","64","true"
"335","15","105","true","335","1","64","true"
"336","15","105","true","336","1","64","true"
"337","16","105","true","337","1","64","true"
"338","16","105","true","338","1","64","true"
"339","15","105","true","339","1","64","true"
"340","15","105","true","340","1","64","true"
"341","13","105","true","341","1","64","true"
"342","13","105","true","342","1","64","true"
"343","13","105","true","343","1","64","true"
"344","11","105","true","344","1","64","true"
"345","11","105","true","345","1","64","true"
"346","11","105","true","346","2","64","true"
"347","11","105","true","347","2","64","true"
"348","10","105","true","348","2","64","true"
"349","10","105","true","349","2","64","true"
"350","11","105","true","350","2","64","true"
"351","12","105","true","351","2","64","true"
"352","12","105","true","352","2","64","true"
"353","13","105","true","353","2","64","true"
"354","12","105","true","354","2","64","true"
"355","14","105","true","355","2","64","true"
"356","12","105","true","356","2","64","true"
"357","12","105","true","357","2","64","true"
"358","10","105","true","358","2","64","true"
"359","10","105","true","359","2","64","true"
"360","10","105","true","360","3","64","true"
"361","11","105","true","361","3","64","true"
"362","13","105","true","362","3","64","true"
"363","13","105","true","363","3","64","true"
"364","10","105","true","364","3","64","true"
"365","9","105","true","365","3","64","true"
"366","7","105","true","366","4","64","true"
"367","7","105","true","367","4","64","true"
"368","5","105","true","368","4","64","true"
"369","6","105","true","369","4","64","true"
"370","7","105","true","370","4","64","true"
"371","9","105","true","371","4","64","true"
"372","6","105","true","372","4","64","true"
"373","7","105","true","373","5","64","true"
"374","6","105","true","374","6","64","true"
"375","6","105","true","375","6","64","true"
"376","6","105","true","376","6","64","true"
"377","7","105","true","377","6","64","true"
"378","7","105","true","378","7","64","true"
"379","6","105","true","379","7","64","true"
"380","7","105","true","380","7","64","true"
"381","7","105","true","381","7","64","true"
"382","6","105","true","382","7","64","true"
"383","6","105","true","383","8","64","true"
"384","8","105","true","384","8","64","true"
"385","8","105","true","385","8","64","true"
"386","10","105","true","386","8","64","true"
"387","12","105","true","387","8","64","true"
"388","11","105","true","388","8","64","true"
"389","13","105","true","389","8","64","true"
"390","12","105","true","390","9","64","true"
"391","12","105","true","391","10","64","true"
"392","14","105","true","392","10","64","true"
"393","14","105","true","393","10","64","true"
"394","18","105","true","394","10","64","true"
"395","17","105","true","395","10","64","true"
"396","16","105","true","396","10","64","true"
"397","17","105","true","397","10","64","true"
"398","17","105","true","398","10","64","true"
"399","18","105","true","399","11","64","true"
"400","18","105","true","400","11","64","true"
"401","19","105","true","401","11","64","true"
"402","20","105","true","402","11","64","true"
"403","21","105","true","403","11","64","true"
"404","21","105","true","404","12","64","true"
"405","18","105","true","405","12","64","true"
"406","20","105","true","406","12","64","true"
"407","18","105","true","407","12","64","true"
"408","19","105","true","408","12","64","true"
"409","20","105","true","409","12","64","true"
"410","20","105","true","410","12","64","true"
"411","18","105","true","411","12","64","true"
"412","18","105","true","412","12","64","true"
"413","15","105","true","413","12","64","true"
"414","15","105","true","414","12","64","true"
"415","18","105","true","415","12","64","true"
"416","19","105","true","416","12","64","true"
"417","17","105","true","417","12","64","true"
"418","15","105","true","418","12","64","true"
"419","13","105","true","419","12","64","true"
"420","14","105","true","420","12","64","true"
"421","15","105","true","421","12","64","true"
"422","13","105","true","422","12","64","true"
"423","14","105","true","423","12","64","true"
"424","15","105","true","424","12","64","true"
"425","20","105","true","425","12","64","true"
"426","17","105","true","426","12","64","true"
"427","15","105","true","427","12","64","true"
"428","18","105","true","428","12","64","true"
"429","16","105","true","429","12","64","true"
"430","16","105","true","430","11","64","true"
"431","18","105","true","431","12","64","true"
"432","19","105","true","432","12","64","true"
"433","15","105","true","433","12","64","true"
"434","12","105","true","434","12","64","true"
"435","13","105","true","435","12","64","true"
"436","13","105","true","436","13","64","true"
"437","18","105","true","437","13","64","true"
"438","18","105","true","438","13","64","true"
"439","18","105","true","439","13","64","true"
"440","21","105","true","440","13","64","true"
"441","24","105","true","441","14","64","true"
"442","23","105","true","442","14","64","true"
"443","24","105","true","443","14","64","true"
"444","21","105","true","444","14","64","true"
"445","21","105","true","445","14","64","true"
"446","23","105","true","446","14","64","true"
"447","26","105","true","447","13","64","true"
"448","24","105","true","448","13","64","true"
"449","23","105","true","449","13","64","true"
"450","25","105","true","450","13","64","true"
"451","25","105","true","451","13","64","true"
"452","23","105","true","452","13","64","true"
"453","21","105","true","453","14","64","true"
"454","21","105","true","454","14","64","true"
"455","24","105","true","455","14","64","true"
"456","24","105","true","456","14","64","true"
"457","23","105","true","457","14","64","true"
"458","25","105","true","458","14","64","true"
"459","26","105","true","459","14","64","true"
"460","23","105","true","460","14","64","true"
"461","26","105","true","461","13","64","true"
"462","30","105","true","462","13","64","true"
"463","25","105","true","463","13","64","true"
"464","24","105","true","464","13","64","true"
"465","26","105","true","465","14","64","true"
"466","25","105","true","466","14","64","true"
"467","25","105","true","467","13","64","true"
"468","29","105","true","468","13","64","true"
"469","27","105","true","469","13","64","true"
"470","24","105","true","470","13","64","true"
"471","24","105","true","471","13","64","true"
"472","23","105","true","472","13","64","true"
"473","19","105","true","473","13","64","true"
"474","17","105","true","474","12","64","true"
"475","15","105","true","475","11","64","true"
"476","16","105","true","476","11","64","true"
"477","18","105","true","477","11","64","true"
"478","17","105","true","478","11","64","true"
"479","23","105","true","479","10","64","true"
"480","21","105","true","480","10","64","true"
"481","18","105","true","481","10","64","true"
"482","18","105","true","482","10","64","true"
"483","18","105","true","483","10","64","true"
"484","18","105","true","484","9","64","true"
"485","25","105","true","485","9","64","true"
"486","25","105","true","486","9","64","true"
"487","30","105","true","487","9","64","true"
"488","29","105","true","488","9","64","true"
"489","29","105","true","489","9","64","true"
"490","29","105","true","490","10","64","true"
"491","27","105","true","491","9","64","true"
"492","26","105","true","492","8","64","true"
"493","24","105","true","493","8","64","true"
"494","26","105","true","494","8","64","true"
"495","25","105","true","495","8","64","true"
"496","27","105","true","496","8","64","true"
"497","30","105","true","497","8","64","true"
"498","29","105","true","498","8","64","true"
"499","26","105","true","499","8","64","true"
"500","22","105","true","500","7","64","true"
"501","25","105","true","501","8","64","true"
"502","23","105","true","502","9","64","true"
"503","29","105","true","503","10","64","true"
"504","29","105","true","504","10","64","true"
"505","29","105","true","505","10","64","true"
"506","30","105","true","506","10","64","true"
"507","29","105","true","507","10","64","true"
"508","29","105","true","508","10","64","true"
"509","31","105","true","509","11","64","true"
"510","33","105","true","510","11","64","true"
"511","31","105","true","511","11","64","true"
"512","32","105","true","512","11","64","true"
"513","31","105","true","513","11","64","true"
"514","29","105","true","514","11","64","true"
"515","30","105","true","515","11","64","true"
"516","29","105","true","516","11","64","true"
"517","30","105","true","517","11","64","true"
"518","26","105","true","518","11","64","true"
"519","28","105","true","519","11","64","true"
"520","26","105","true","520","11","64","true"
"521","28","105","true","521","11","64","true"
"522","30","105","true","522","11","64","true"
"523","33","105","true","523","11","64","true"
"524","35","105","true","524","11","64","true"
"525","33","105","true","525","11","64","true"
"526","36","105","true","526","11","64","true"
"527","39","105","true","527","11","64","true"
"528","39","105","true","528","11","64","true"
"529","41","105","true","529","11","64","true"
"530","39","105","true","530","11","64","true"
"531","43","105","true","531","11","64","true"
"532","41","105","true","532","10","64","true"
"533","40","105","true","533","10","64","true"
"534","40","105","true","534","10","64","true"
"535","39","105","true","535","10","64","true"
"536","40","105","true","536","10","64","true"
"537","38","105","true","537","9","64","true"
"538","36","105","true","538","9","64","true"
"539","39","105","true","539","9","64","true"
"540","39","105","true","540","9","64","true"
"541","39","105","true","541","9","64","true"
"542","37","105","true","542","8","64","true"
"543","35","105","true","543","9","64","true"
"544","36","105","true","544","9","64","true"
"545","36","105","true","545","10","64","true"
"546","37","105","true","546","10","64","true"
"547","40","105","true","547","10","64","true"
"548","37","105","true","548","10","64","true"
"549","41","105","true","549","10","64","true"
"550","38","105","true","550","10","64","true"
"551","36","105","true","551","10","64","true"
"552","35","105","true","552","11","64","true"
"553","36","105","true","553","11","64","true"
"554","35","105","true","554","10","64","true"
"555","35","105","true","555","10","64","true"
"556","30","105","true","556","10","64","true"
"557","28","105","true","557","10","64","true"
"558","25","105","true","558","10","64","true"
"559","27","105","true","559","10","64","true"
"560","27","105","true","560","10","64","true"
"561","29","105","true","561","10","64","true"
"562","28","105","true","562","10","64","true"
"563","31","105","true","563","10","64","true"
"564","32","105","true","564","10","64","true"
"565","29","105","true","565","10","64","true"
"566","36","105","true","566","10","64","true"
"567","36","105","true","567","10","64","true"
"568","36","105","true","568","11","64","true"
"569","34","105","true","569","11","64","true"
"570","31","105","true","570","11","64","true"
"571","34","105","true","571","11","64","true"
"572","35","105","true","572","12","64","true"
"573","36","105","true","573","13","64","true"
"574","34","105","true","574","13","64","true"
"575","32","105","true","575","13","64","true"
"576","32","105","true","576","13","64","true"
"577","30","105","true","577","13","64","true"
"578","31","105","true","578","13","64","true"
"579","33","105","true","579","13","64","true"
"580","31","105","true","580","13","64","true"
"581","33","105","true","581","13","64","true"
"582","32","105","true","582","13","64","true"
"583","30","105","true","583","13","64","true"
"584","28","105","true","584","13","64","true"
"585","30","105","true","585","13","64","true"
"586","30","105","true","586","13","64","true"
"587","33","105","true","587","13","64","true"
"588","32","105","true","588","13","64","true"
"589","31","105","true","589","13","64","true"
"590","30","105","true","590","13","64","true"
"591","28","105","true","591","12","64","true"
"592","30","105","true","592","12","64","true"
"593","31","105","true","593","12","64","true"
"594","31","105","true","594","12","64","true"
"595","32","105","true","595","12","64","true"
"596","29","105","true","596","12","64","true"
"597","31","105","true","597","12","64","true"
"598","32","105","true","598","12","64","true"
"599","33","105","true","599","12","64","true"
"600","32","105","true","600","12","64","true"
"601","32","105","true","601","12","64","true"
"602","32","105","true","602","11","64","true"
"603","33","105","true","603","10","64","true"
"604","31","105","true","604","9","64","true"
"605","29","105","true","605","9","64","true"
"606","34","105","true","606","8","64","true"
"607","33","105","true","607","8","64","true"
"608","32","105","true","608","8","64","true"
"609","33","105","true","609","8","64","true"
"610","35","105","true","610","7","64","true"
"611","36","105","true","611","7","64","true"
"612","36","105","true","612","7","64","true"
"613","36","105","true","613","7","64","true"
"614","37","105","true","614","7","64","true"
"615","38","105","true","615","8","64","true"
"616","39","105","true","616","8","64","true"
"617","42","105","true","617","8","64","true"
"618","38","105","true","618","8","64","true"
"619","40","105","true","619","8","64","true"
"620","44","105","true","620","8","64","true"
"621","49","105","true","621","8","64","true"
"622","50","105","true","622","8","64","true"
"623","48","105","true","623","8","64","true"
"624","49","105","true","624","8","64","true"
"625","45","105","true","625","8","64","true"
"626","42","105","true","626","8","64","true"
"627","40","105","true","627","8","64","true"
"628","37","105","true","628","8","64","true"
"629","33","105","true","629","8","64","true"
"630","33","105","true","630","9","64","true"
"631","34","105","true","631","9","64","true"
"632","33","105","true","632","9","64","true"
"633","34","105","true","633","9","64","true"
"634","38","105","true","634","9","64","true"
"635","37","105","true","635","10","64","true"
"636","36","105","true","636","10","64","true"
"637","36","105","true","637","10","64","true"
"638","36","105","true","638","10","64","true"
"639","38","105","true","639","10","64","true"
"640","38","105","true","640","10","64","true"
"641","36","105","true","641","10","64","true"
"642","37","105","true","642","10","64","true"
"643","36","105","true","643","10","64","true"
"644","36","105","true","644","9","64","true"
"645","35","105","true","645","9","64","true"
"646","42","105","true","646","8","64","true"
"647","41","105","true","647","9","64","true"
"648","37","105","true","648","9","64","true"
"649","38","105","true","649","9","64","true"
"650","38","105","true","650","9","64","true"
"651","38","105","true","651","9","64","true"
"652","36","105","true","652","9","64","true"
"653","35","105","true","653","8","64","true"
"654","37","105","true","654","9","64","true"
"655","36","105","true","655","9","64","true"
"656","38","105","true","656","9","64","true"
"657","39","105","true","657","9","64","true"
"658","37","105","true","658","9","64","true"
"659","36","105","true","659","9","64","true"
"660","34","105","true","660","9","64","true"
"661","33","105","true","661","9","64","true"
"662","35","105","true","662","9","64","true"
"663","37","105","true","663","9","64","true"
"664","39","105","true","664","9","64","true"
"665","39","105","true","665","9","64","true"
"666","37","105","true","666","9","64","true"
"667","40","105","true","667","8","64","true"
"668","39","105","true","668","8","64","true"
"669","41","105","true","669","7","64","true"
"670","38","105","true","670","7","64","true"
"671","36","105","true","671","7","64","true"
"672","36","105","true","672","7","64","true"
"673","35","105","true","673","6","64","true"
"674","35","105","true","674","5","64","true"
"675","35","105","true","675","5","64","true"
"676","32","105","true","676","5","64","true"
"677","38","105","true","677","5","64","true"
"678","37","105","true","678","5","64","true"
"679","36","105","true","679","5","64","true"
"680","35","105","true","680","5","64","true"
"681","37","105","true","681","5","64","true"
"682","34","105","true","682","5","64","true"
"683","34","105","true","683","5","64","true"
"684","39","105","true","684","5","64","true"
"685","40","105","true","685","5","64","true"
"686","39","105","true","686","5","64","true"
"687","36","105","true","687","5","64","true"
"688","35","105","true","688","5","64","true"
"689","35","105","true","689","5","64","true"
"690","35","105","true","690","5","64","true"
"691","32","105","true","691","5","64","true"
"692","34","105","true","692","5","64","true"
"693","34","105","true","693","5","64","true"
"694","37","105","true","694","5","64","true"
"695","40","105","true","695","5","64","true"
"696","40","105","true","696","5","64","true"
"697","40","105","true","697","5","64","true"
"698","39","105","true","698","5","64","true"
"699","39","105","true","699","5","64","true"
"700","39","105","true","700","5","64","true"
"701","40","105","true","701","5","64","true"
"702","41","105","true","702","6","64","true"
"703","43","105","true","703","6","64","true"
"704","36","105","true","704","6","64","true"
"705","33","105","true","705","6","64","true"
"706","31","105","true","706","6","64","true"
"707","30","105","true","707","6","64","true"
"708","27","105","true","708","6","64","true"
"709","25","105","true","709","6","64","true"
"710","25","105","true","710","7","64","true"
"711","25","105","true","711","7","64","true"
"712","24","105","true","712","8","64","true"
"713","25","105","true","713","8","64","true"
"714","27","105","true","714","8","64","true"
"715","26","105","true","715","8","64","true"
"716","25","105","true","716","7","64","true"
"717","24","105","true","717","7","64","true"
"718","26","105","true","718","7","64","true"
